"id","date","state_name","state_code","district_name","district_code","station_name","station_code","average_rainfall","standard_deviation","highest_rainfall","lowest_rainfall"
107633,"01-06-2011","Maharashtra",27,"Gondiya",476,"Gondia",42871,252.4,104.5,252.4,252.4
107634,"01-07-2011","Maharashtra",27,"Gondiya",476,"Gondia",42871,407.6,181.9,407.6,407.6
107635,"01-08-2011","Maharashtra",27,"Gondiya",476,"Gondia",42871,290.3,198.7,290.3,290.3
107636,"01-09-2011","Maharashtra",27,"Gondiya",476,"Gondia",42871,170.4,195.8,170.4,170.4
107637,"01-10-2011","Maharashtra",27,"Gondiya",476,"Gondia",42871,2.0,185.7,2.0,2.0
107638,"01-11-2011","Maharashtra",27,"Gondiya",476,"Gondia",42871,0.3,177.1,0.3,0.3
107639,"01-12-2011","Maharashtra",27,"Gondiya",476,"Gondia",42871,0.0,169.6,0.0,0.0
107640,"01-01-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107641,"01-02-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107642,"01-03-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107643,"01-04-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107644,"01-05-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107645,"01-06-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107646,"01-07-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107647,"01-08-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107648,"01-09-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107649,"01-10-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107650,"01-11-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107651,"01-12-2011","Bihar",10,"Bhagalpur",192,"Gopalpur",43049,"","","",""
107652,"01-01-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,1.3,1.3,1.3,1.3
107653,"01-02-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,22.4,15.9,22.4,22.4
107654,"01-03-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,10.7,14.4,10.7,10.7
107655,"01-04-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,11.4,13.7,11.4,11.4
107656,"01-05-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,107.7,49.7,107.7,107.7
107657,"01-06-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,189.5,89.7,189.5,189.5
107658,"01-07-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,393.2,170.2,393.2,393.2
107659,"01-08-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,371.3,206.4,371.3,371.3
107660,"01-09-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,146.1,200.6,146.1,146.1
107661,"01-10-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,0.0,190.3,0.0,0.0
107662,"01-11-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,0.0,181.4,0.0,0.0
107663,"01-12-2011","Uttar Pradesh",9,"Gorakhpur",148,"Gorakhpur",42379,0.0,173.7,0.0,0.0
107664,"01-01-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,0.1,0.1,0.1,0.1
107665,"01-02-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,0.0,0.1,0.0,0.0
107666,"01-03-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,0.6,0.4,0.6,0.6
107667,"01-04-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,25.9,13.0,25.9,25.9
107668,"01-05-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,32.4,18.6,32.4,32.4
107669,"01-06-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,84.7,38.5,84.7,84.7
107670,"01-07-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,199.9,83.5,199.9,199.9
107671,"01-08-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,0.0,78.1,"",""
107672,"01-09-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,59.7,76.3,59.7,59.7
107673,"01-10-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,155.0,87.4,155.0,155.0
107674,"01-11-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,0.0,83.4,0.0,0.0
107675,"01-12-2011","Karnataka",29,"Kalaburagi",538,"Gulbarga",43121,0.0,79.8,0.0,0.0
107676,"01-01-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,0.0,0.0,0.0,0.0
107677,"01-02-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,0.4,0.3,0.4,0.4
107678,"01-03-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,0.0,0.2,0.0,0.0
107679,"01-04-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,0.0,0.2,0.0,0.0
107680,"01-05-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,2.9,1.3,2.9,2.9
107681,"01-06-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,369.0,150.6,369.0,369.0
107682,"01-07-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,596.3,265.0,596.3,596.3
107683,"01-08-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,338.4,275.3,338.4,338.4
107684,"01-09-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,188.4,267.0,188.4,188.4
107685,"01-10-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,0.0,253.3,0.0,0.0
107686,"01-11-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,0.0,241.5,0.0,0.0
107687,"01-12-2011","Madhya Pradesh",23,"Ashoknagar",391,"Guna",42559,0.0,231.3,0.0,0.0
107688,"01-01-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,14.6,14.6,14.6,14.6
107689,"01-02-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,23.4,19.5,23.4,23.4
107690,"01-03-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,53.6,34.8,53.6,53.6
107691,"01-04-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,26.5,32.9,26.5,26.5
107692,"01-05-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,132.7,66.2,132.7,132.7
107693,"01-06-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,231.0,112.0,231.0,231.0
107694,"01-07-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,190.9,126.3,190.9,190.9
107695,"01-08-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,388.1,181.1,388.1,388.1
107696,"01-09-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,227.2,186.8,227.2,227.2
107697,"01-10-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,7.2,177.2,7.2,7.2
107698,"01-11-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,0.0,169.0,0.0,0.0
107699,"01-12-2011","Assam",18,"Kamrup Metropolitan",618,"Guwahati",42410,1.5,161.8,1.5,1.5
107700,"01-01-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,0.0,0.0,0.0,0.0
107701,"01-02-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,4.0,2.8,4.0,4.0
107702,"01-03-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,0.0,2.3,0.0,0.0
107703,"01-04-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,9.6,5.2,9.6,9.6
107704,"01-05-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,17.1,9.0,17.1,17.1
107705,"01-06-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,206.3,84.6,206.3,206.3
107706,"01-07-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,337.1,149.6,337.1,337.1
107707,"01-08-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,203.1,157.3,203.1,203.1
107708,"01-09-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,169.9,158.7,169.9,169.9
107709,"01-10-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,0.0,150.6,0.0,0.0
107710,"01-11-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,0.0,143.6,0.0,0.0
107711,"01-12-2011","Madhya Pradesh",23,"Gwalior",407,"Gwalior",42361,0.0,137.5,0.0,0.0
107712,"01-01-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107713,"01-02-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107714,"01-03-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107715,"01-04-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107716,"01-05-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107717,"01-06-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107718,"01-07-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107719,"01-08-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107720,"01-09-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107721,"01-10-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107722,"01-11-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107723,"01-12-2011","West Bengal",19,"Purba Medinipur",317,"Haldia",42806,"","","",""
107724,"01-01-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107725,"01-02-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107726,"01-03-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107727,"01-04-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107728,"01-05-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107729,"01-06-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107730,"01-07-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107731,"01-08-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107732,"01-09-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107733,"01-10-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107734,"01-11-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107735,"01-12-2011","Maharashtra",27,"Ratnagiri",492,"Harnai",43109,"","","",""
107736,"01-01-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107737,"01-02-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107738,"01-03-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107739,"01-04-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107740,"01-05-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107741,"01-06-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107742,"01-07-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107743,"01-08-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107744,"01-09-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107745,"01-10-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107746,"01-11-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107747,"01-12-2011","Odisha",21,"Sambalpur",371,"Hirakud",42881,"","","",""
107748,"01-01-2011","Haryana",6,"Hisar",63,"Hisar",42131,0.0,0.0,0.0,0.0
107749,"01-02-2011","Haryana",6,"Hisar",63,"Hisar",42131,31.3,22.1,31.3,31.3
107750,"01-03-2011","Haryana",6,"Hisar",63,"Hisar",42131,11.1,19.2,11.1,11.1
107751,"01-04-2011","Haryana",6,"Hisar",63,"Hisar",42131,25.7,21.0,25.7,25.7
107752,"01-05-2011","Haryana",6,"Hisar",63,"Hisar",42131,61.7,33.4,61.7,61.7
107753,"01-06-2011","Haryana",6,"Hisar",63,"Hisar",42131,34.3,33.5,34.3,34.3
107754,"01-07-2011","Haryana",6,"Hisar",63,"Hisar",42131,59.6,38.4,59.6,59.6
107755,"01-08-2011","Haryana",6,"Hisar",63,"Hisar",42131,123.0,56.4,123.0,123.0
107756,"01-09-2011","Haryana",6,"Hisar",63,"Hisar",42131,226.0,92.2,226.0,226.0
107757,"01-10-2011","Haryana",6,"Hisar",63,"Hisar",42131,0.0,87.5,0.0,0.0
107758,"01-11-2011","Haryana",6,"Hisar",63,"Hisar",42131,0.0,83.4,0.0,0.0
107759,"01-12-2011","Haryana",6,"Hisar",63,"Hisar",42131,0.0,79.8,0.0,0.0
107760,"01-01-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,0.0,0.0,0.0,0.0
107761,"01-02-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,0.0,0.0,0.0,0.0
107762,"01-03-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,0.0,0.0,0.0,0.0
107763,"01-04-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,133.0,66.5,133.0,133.0
107764,"01-05-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,25.3,60.5,25.3,25.3
107765,"01-06-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,1029.4,423.9,1029.4,1029.4
107766,"01-07-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,1299.4,628.7,1299.4,1299.4
107767,"01-08-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,1135.6,712.0,1135.6,1135.6
107768,"01-09-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,609.9,701.4,609.9,609.9
107769,"01-10-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,55.2,665.7,55.2,55.2
107770,"01-11-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,19.2,634.7,19.2,19.2
107771,"01-12-2011","Karnataka",29,"Uttara Kannada",550,"Honavar",43226,0.0,607.7,0.0,0.0
107772,"01-01-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,0.0,0.0,0.0,0.0
107773,"01-02-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,1.2,0.8,1.2,1.2
107774,"01-03-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,0.0,0.7,0.0,0.0
107775,"01-04-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,2.2,1.3,2.2,2.2
107776,"01-05-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,12.8,5.8,12.8,12.8
107777,"01-06-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,235.2,96.2,235.2,235.2
107778,"01-07-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,292.2,141.9,292.2,292.2
107779,"01-08-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,449.9,207.1,449.9,449.9
107780,"01-09-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,195.9,205.9,195.9,195.9
107781,"01-10-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,0.0,195.4,0.0,0.0
107782,"01-11-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,0.0,186.3,0.0,0.0
107783,"01-12-2011","Madhya Pradesh",23,"Narmadapuram",409,"Hoshangabad",42763,0.0,178.3,0.0,0.0
107784,"01-01-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,0.0,0.0,0.0,0.0
107785,"01-02-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,25.2,17.8,25.2,25.2
107786,"01-03-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,1.7,14.6,1.7,1.7
107787,"01-04-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,6.9,13.1,6.9,6.9
107788,"01-05-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,1.7,11.7,1.7,1.7
107789,"01-06-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,34.8,17.8,34.8,34.8
107790,"01-07-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,191.6,74.3,191.6,191.6
107791,"01-08-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,234.9,108.3,234.9,234.9
107792,"01-09-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,76.9,105.3,76.9,76.9
107793,"01-10-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,70.0,102.3,70.0,70.0
107794,"01-11-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,8.4,97.5,8.4,8.4
107795,"01-12-2011","Telangana",36,"Hyderabad",507,"Hyderabad",43128,0.0,93.4,0.0,0.0
107796,"01-01-2011","Manipur",14,"Imphal West",256,"Imphal",42623,25.4,25.4,25.4,25.4
107797,"01-02-2011","Manipur",14,"Imphal West",256,"Imphal",42623,5.2,18.3,5.2,5.2
107798,"01-03-2011","Manipur",14,"Imphal West",256,"Imphal",42623,46.2,30.6,46.2,46.2
107799,"01-04-2011","Manipur",14,"Imphal West",256,"Imphal",42623,35.8,32.0,35.8,35.8
107800,"01-05-2011","Manipur",14,"Imphal West",256,"Imphal",42623,301.4,137.8,301.4,301.4
107801,"01-06-2011","Manipur",14,"Imphal West",256,"Imphal",42623,333.0,185.2,333.0,333.0
107802,"01-07-2011","Manipur",14,"Imphal West",256,"Imphal",42623,284.1,202.3,284.1,284.1
107803,"01-08-2011","Manipur",14,"Imphal West",256,"Imphal",42623,0.0,189.3,"",""
107804,"01-09-2011","Manipur",14,"Imphal West",256,"Imphal",42623,126.4,183.3,126.4,126.4
107805,"01-10-2011","Manipur",14,"Imphal West",256,"Imphal",42623,27.4,174.1,27.4,27.4
107806,"01-11-2011","Manipur",14,"Imphal West",256,"Imphal",42623,0.0,166.0,0.0,0.0
107807,"01-12-2011","Manipur",14,"Imphal West",256,"Imphal",42623,0.2,159.0,0.2,0.2
107808,"01-01-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,0.0,0.0,0.0,0.0
107809,"01-02-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,0.0,0.0,0.0,0.0
107810,"01-03-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,0.0,0.0,0.0,0.0
107811,"01-04-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,0.0,0.0,0.0,0.0
107812,"01-05-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,1.2,0.5,1.2,1.2
107813,"01-06-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,59.5,24.3,59.5,59.5
107814,"01-07-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,213.7,83.8,213.7,213.7
107815,"01-08-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,571.8,216.8,571.8,571.8
107816,"01-09-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,107.5,207.6,107.5,107.5
107817,"01-10-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,3.8,196.9,3.8,3.8
107818,"01-11-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,0.0,187.7,0.0,0.0
107819,"01-12-2011","Madhya Pradesh",23,"Indore",410,"Indore",42754,0.0,179.8,0.0,0.0
107820,"01-01-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,8.9,8.9,8.9,8.9
107821,"01-02-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,22.1,16.8,22.1,22.1
107822,"01-03-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,130.1,76.4,130.1,130.1
107823,"01-04-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,159.7,103.7,159.7,159.7
107824,"01-05-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,370.5,189.9,370.5,370.5
107825,"01-06-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,428.2,246.2,428.2,428.2
107826,"01-07-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,994.4,439.6,994.4,994.4
107827,"01-08-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,0.0,411.2,"",""
107828,"01-09-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,288.9,399.4,288.9,288.9
107829,"01-10-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,73.1,379.6,73.1,73.1
107830,"01-11-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,9.9,362.0,9.9,9.9
107831,"01-12-2011","Arunachal Pradesh",12,"Papum Pare",237,"Itanagar",42308,8.9,346.6,8.9,8.9
107832,"01-01-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,0.0,0.0,0.0,0.0
107833,"01-02-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,13.8,9.8,13.8,13.8
107834,"01-03-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,0.0,8.0,0.0,0.0
107835,"01-04-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,2.6,7.0,2.6,2.6
107836,"01-05-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,45.0,21.1,45.0,45.0
107837,"01-06-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,315.7,130.3,315.7,315.7
107838,"01-07-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,661.7,277.7,661.7,661.7
107839,"01-08-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,354.6,288.4,354.6,354.6
107840,"01-09-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,347.4,295.6,347.4,347.4
107841,"01-10-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,1.0,280.4,1.0,1.0
107842,"01-11-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,0.0,267.3,0.0,0.0
107843,"01-12-2011","Madhya Pradesh",23,"Jabalpur",411,"Jabalpur",42675,0.0,256.0,0.0,0.0
107844,"01-01-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,0.0,0.0,0.0,0.0
107845,"01-02-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,9.1,6.4,9.1,9.1
107846,"01-03-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,0.0,5.3,0.0,0.0
107847,"01-04-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,62.5,31.6,62.5,62.5
107848,"01-05-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,172.9,82.3,172.9,172.9
107849,"01-06-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,110.4,87.6,110.4,110.4
107850,"01-07-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,246.7,123.6,246.7,246.7
107851,"01-08-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,299.1,156.7,299.1,299.1
107852,"01-09-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,295.1,177.5,295.1,295.1
107853,"01-10-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,1.2,168.4,1.2,1.2
107854,"01-11-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,0.0,160.5,0.0,0.0
107855,"01-12-2011","Chhattisgarh",22,"Bastar",374,"Jagdalpur",43041,0.0,153.7,0.0,0.0
107856,"01-01-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,0.0,0.0,0.0,0.0
107857,"01-02-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,26.2,18.5,26.2,26.2
107858,"01-03-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,0.0,15.1,0.0,0.0
107859,"01-04-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,3.4,13.2,3.4,3.4
107860,"01-05-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,5.6,12.1,5.6,5.6
107861,"01-06-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,104.5,44.1,104.5,104.5
107862,"01-07-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,180.4,79.5,180.4,180.4
107863,"01-08-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,138.3,89.0,138.3,138.3
107864,"01-09-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,209.4,109.1,209.4,209.4
107865,"01-10-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,0.0,103.5,0.0,0.0
107866,"01-11-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,0.0,98.7,0.0,0.0
107867,"01-12-2011","Rajasthan",8,"Jaipur",102,"Jaipur",42348,0.0,94.5,0.0,0.0
107868,"01-01-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,0.0,0.0,0.0,0.0
107869,"01-02-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,2.6,1.8,2.6,2.6
107870,"01-03-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,0.0,1.5,0.0,0.0
107871,"01-04-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,0.9,1.4,0.9,0.9
107872,"01-05-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,0.0,1.2,0.0,0.0
107873,"01-06-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,0.7,1.2,0.7,0.7
107874,"01-07-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,47.4,17.9,47.4,47.4
107875,"01-08-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,102.5,39.9,102.5,102.5
107876,"01-09-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,108.6,52.2,108.6,108.6
107877,"01-10-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,0.0,49.6,0.0,0.0
107878,"01-11-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,0.0,47.2,0.0,0.0
107879,"01-12-2011","Rajasthan",8,"Jaisalmer",103,"Jaisalmer",42328,0.0,45.2,0.0,0.0
107880,"01-01-2011","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,"","","",""
107881,"01-02-2011","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,"","","",""
107882,"01-03-2011","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,"","","",""
107883,"01-04-2011","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,"","","",""
107884,"01-05-2011","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,"","","",""
107885,"01-06-2011","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,"","","",""
107886,"01-07-2011","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,"","","",""
107887,"01-08-2011","West Bengal",19,"Jalpaiguri",314,"Jalpaiguri",42399,"","","",""
